1645654491442,0,-0,-29.74132031
1645654492442,-4.48728464372678,1.95445887924325,-24.23873731
1645654493442,-7.80628215807597,6.25071687039715,-31.75300392
1645654494442,-11.8864364388016,11.4470692107035,-24.78265255
1645654495442,-8.86836136568632,2.08431219538897,-6.600211461
1645654496442,-8.72675080333,-2.24191194485611,4.802093728
1645654497442,-14.5062318109496,6.32507731595702,0.477829861
1645654498442,-9.42595294678891,5.20967063019325,2.999142651
1645654499442,-5.3369480065449,-1.55047078579439,4.852117976
1645654500442,-14.1699067303844,-2.1941880767043,7.908135194
1645654501442,-6.48753381311244,-10.3127949491771,17.10500152
1645654502442,-16.2144091986198,1.70918039432932,4.435310099
1645654503442,-13.6034644885056,15.4547642779653,-12.62366322
1645654504442,-15.5152070576763,14.075211531525,-16.28199565
1645654505442,-13.8070296700062,1.96000816669614,5.484989821
1645654506442,-13.5680618466588,5.61032915117038,2.413556326
1645654507442,-14.4000238904401,6.99654104176556,7.861670222
1645654508442,-16.4533770219672,10.344980814038,4.458244242
1645654509442,-11.6917219168194,11.0719374104324,-10.58162357
1645654510442,-11.1075783559039,6.48711649617507,1.788590659
1645654511442,-7.1867359553136,20.7898487935534,-21.84870008
1645654512442,-5.02717490579259,7.71461877902393,-17.75678695
1645654513442,11.7536765372214,10.5769410106422,-17.75925967
1645654514442,-2.15956104952101,11.5846915284946,-15.20621527
1645654515442,-12.1342549216674,23.097242325622,-22.41261708
1645654516442,-11.1252796749407,8.45156409204492,9.071366179
1645654517442,-7.67352225775355,6.56147694173494,7.627700839
1645654518442,-12.3909240615361,8.23181232704845,0.379237819
1645654519442,-7.68237291727194,17.892011125391,-12.74469242
1645654520442,-2.89416583608451,25.1593573727766,-12.65147136
1645654521442,-1.34530032477646,12.4059860037021,0.709623741
1645654522442,0.0885066002149451,11.2916891754289,0.404369008
1645654523442,3.45175741718711,14.7089401058083,-6.974694738
1645654524442,8.84180938210012,21.4746308084603,2.039217212
1645654525442,10.9394158124769,23.2903575132104,-6.81927246
1645654526442,12.1962095408117,23.6000077270576,0.925699735
1645654527442,18.9935164546764,26.3424653591568,-12.90405292
1645654528442,20.2857128210847,34.0171292716743,-10.90384843
1645654529442,20.347667440229,42.2988851810671,-12.81182559
1645654530442,23.7728728776032,41.5441821505627,-10.64675748
1645654531442,25.7023167658107,42.0957812776407,-11.04672763
1645654532442,29.2071781451392,42.4420567855226,-13.34322002
1645654533442,34.7122886925956,47.9003354731015,-9.854777674
1645654534442,37.5090972651735,53.0345357994557,-20.44738196
1645654535442,37.5710518843177,54.481789847301,-6.59950773
1645654536442,45.9260749690089,53.5528392049708,-3.975986068
1645654537442,49.7672614263871,54.0211990265643,-8.884528776
1645654538442,47.9440254574314,57.8080324713391,-12.13465645
1645654539442,51.7940625781012,59.9356291049176,-1.977045732
1645654540442,53.3871813857435,65.2007926041195,-3.764792778
1645654541442,55.5555930947829,64.8389790921582,-7.2710809
1645654542442,60.7332292211925,71.4348616129466,-6.12703819
1645654543442,61.5563406054554,70.3061366388731,-2.081871996
1645654544442,64.2557919170422,73.1018674257884,-5.249859183
1645654545442,65.450631024975,80.0173888778392,-10.62392331
1645654546442,68.1058290364543,80.9529986651129,-23.09859118
1645654547442,73.1772572410966,82.6388720537173,-12.41721265
1645654548442,76.4785534389246,86.3480154804605,-13.51179627
1645654549442,80.8950328002154,87.3613152849772,-15.69449442
1645654550442,85.0194403797908,91.5998606913527,-17.44832755
1645654551442,85.6655385648816,100.485379025149,-21.75205402
1645654552442,85.001739060754,96.1413971666319,-21.7711033
1645654553442,87.3560146335149,104.647344270984,-24.02690356
1645654554442,83.5856334547993,106.731656465584,-18.25745271
1645654555442,88.674762980994,108.548493027036,-9.205979666
1645654556442,88.8163735408348,109.441928233611,-4.790859614
1645654557442,85.6212852660318,114.275357205254,-17.96496665
1645654558442,85.4088694224974,118.251976264357,-5.060052074
1645654559442,86.5683058885833,123.53600734011,-7.915508016
1645654560442,86.408994008448,124.199702064273,-9.089422863
1645654561442,83.3997695923356,127.700192300137,-9.041264532
1645654562442,86.0638182645911,128.580309217613,-13.00582945
1645654563442,83.4882761938083,133.23838071994,-10.25591459
1645654564442,72.9913933824061,141.428018465501,-12.17099301
1645654565442,78.6381144897033,142.927435810672,-7.262061588
1645654566442,78.6558158099979,138.462479495933,-5.399376161
1645654567442,70.4689552674759,142.186051068477,-10.09331646
1645654568442,68.5483620413023,145.416845956211,-1.112825982
1645654569442,64.3354478577388,150.341283234196,2.492399994
1645654570442,59.8835658571166,152.233590099487,-8.439762116
1645654571442,58.8037853304695,153.089290153748,-3.091801181
1645654572442,53.8474157071128,153.266867338045,-3.632181863
1645654573442,49.7672614263871,150.60431943817,0.52835903
1645654574442,48.8998967420167,153.931671919699,4.350750725
1645654575442,45.3507820650963,153.314591206197,9.909980787
1645654576442,38.87209891276,161.792791874862,-1.407141526
1645654577442,37.1373695452769,158.921590784107,-3.583401438
1645654578442,32.0570906786007,156.709644988342,-0.949002232
1645654579442,31.1277713738283,151.693089546526,7.31933396
1645654580442,29.3930420038297,151.629827674295,5.109057629
1645654581442,25.0296666034225,157.975992280207,-2.244289521
1645654582442,18.0907491297169,147.647659327739,-3.064320537
1645654583442,13.2494380838726,146.150461696761,-2.315783798
1645654584442,12.4263267021252,143.947394760132,1.623815179
1645654585442,7.81513281885212,141.928564151955,-1.298265238
1645654586442,10.5588374318042,142.566732156201,4.588910908
1645654587442,7.95674337869293,137.537968282777,7.762683222
1645654588442,1.61082012667906,133.681213821616,2.069040819
1645654589442,0.13275989906467,134.553561737447,4.727898378
1645654590442,-2.54899009222761,129.611366740402,7.180659515
1645654591442,-2.87646451327446,128.480422051347,3.203937699
1645654592442,-8.31962044032884,123.368418872439,6.209215598
1645654593442,-12.1962095395539,123.625905788961,4.023118361
1645654594442,-12.0280470011579,114.739277597674,2.000605217
1645654595442,-15.9400387397143,116.842457368037,8.468999338
1645654596442,-15.692220259364,113.702670787432,2.30977091
1645654597442,-19.2501855970606,110.896951283102,5.505169688
