UNIX Epoch timestamp-utc,lat,lon
1645747244436.0,37.42042048,-122.1756434
1645747245435.0,37.420357470315786,-122.17566832006958
1645747246437.0,37.42030371216307,-122.17571964425315
1645747247435.0,37.42026019825488,-122.17573539621843
1645747248436.0,37.42025336925758,-122.17570774375532
1645747249435.0,37.42028988905098,-122.17571030675104
1645747250435.0,37.42031245577812,-122.17572536206983
1645747251436.0,37.420277337457755,-122.17574573213903
1645747252435.0,37.42029662967768,-122.17576036652419
1645747253436.0,37.42025807292016,-122.17579272351472
1645747254435.0,37.42025949435594,-122.17576584863254
1645747255436.0,37.42029278326421,-122.1757440442902
1645747256435.0,37.42032059697403,-122.17574584214209
1645747257436.0,37.42032371124339,-122.17575833308094
1645747258435.0,37.420311304921015,-122.17577493989741
1645747259437.0,37.42030290698938,-122.17578163825786
1645747260436.0,37.42032065669327,-122.1757721970611
1645747261436.0,37.42032152202422,-122.17573927365828
1645747262436.0,37.420328227425465,-122.1757035557211
1645747263437.0,37.42041529879994,-122.17568635234468
1645747264435.0,37.42044083734175,-122.17567630201017
1645747265435.0,37.420436422957934,-122.17568181268501
1645747266436.0,37.42045667914893,-122.17568767418955
1645747267438.0,37.420447991880856,-122.17569236076103
1645747268436.0,37.42046054134363,-122.17571262915635
1645747269435.0,37.42046343630068,-122.17575267753281
1645747270437.0,37.42047726308732,-122.17580705528563
1645747271435.0,37.420468102120864,-122.17585281588724
1645747272435.0,37.4204724903789,-122.17590900270585
1645747273435.0,37.4204551458655,-122.17594642898719
1645747274437.0,37.42043940288814,-122.17596942101439
1645747275436.0,37.420418482429106,-122.1760003882057
1645747276435.0,37.42035803987107,-122.17603626559178
1645747277436.0,37.420394015762675,-122.1760748205803
1645747278437.0,37.42043590015965,-122.176091726003
1645747279436.0,37.420423248748016,-122.17613646094556
1645747280435.0,37.42039095727097,-122.1761574123371
1645747281436.0,37.420380544230596,-122.17618500624789
1645747282436.0,37.42038374523303,-122.17620576450467
1645747283436.0,37.420392744120406,-122.1762509797331
1645747284435.0,37.42044645619837,-122.17626529623313
1645747285437.0,37.42046738653885,-122.17628555267846
1645747286435.0,37.420506348196525,-122.17629708385338
1645747287437.0,37.42054155964261,-122.17630878721697
1645747288436.0,37.42054966131201,-122.17633437333815
1645747289438.0,37.4205626299127,-122.17634487422649
1645747290436.0,37.42058852177765,-122.17637104562152
1645747291435.0,37.420625359918226,-122.17638202332459
1645747292436.0,37.42065024800714,-122.17640555974663
1645747293435.0,37.42066097162495,-122.17642111940481
1645747294436.0,37.420624595596884,-122.17644335372223
1645747295436.0,37.42065624752478,-122.17645952662302
1645747296436.0,37.420641582446095,-122.17649589553629
1645747297436.0,37.42064786802965,-122.1765137493609
1645747298437.0,37.42071045886361,-122.17651660195786
1645747299436.0,37.420746434811576,-122.1765386512256
1645747300435.0,37.420783850737,-122.17655351118992
1645747301436.0,37.42082518784111,-122.17656802126363
1645747302435.0,37.420821895662485,-122.17658752102417
1645747303436.0,37.42083095459642,-122.17661987012178
1645747304435.0,37.420842329672126,-122.17664631162059
1645747305436.0,37.420843016473256,-122.17667000319388
1645747306435.0,37.42089843753535,-122.17668086357385
1645747307437.0,37.42094070965184,-122.17668715150653
1645747308435.0,37.420988730169675,-122.17668719410949
1645747309437.0,37.42101768255656,-122.17669113039652
1645747310436.0,37.42104261990475,-122.17669077150657
1645747311436.0,37.421078415029385,-122.17670850217098
1645747312436.0,37.421108397007885,-122.17671746029397
1645747313437.0,37.42108830770514,-122.17675097678097
1645747314436.0,37.42105023490774,-122.17680528742042
1645747315435.0,37.421014706028814,-122.17686759651204
1645747316436.0,37.42100549906157,-122.17689613080044
1645747317435.0,37.4210328275012,-122.17691577974252
1645747318436.0,37.42104630667946,-122.17695198003526
1645747319435.0,37.42102138193396,-122.17699363465478
1645747320437.0,37.42102512434371,-122.17701360358095
1645747321435.0,37.42105328091396,-122.17702917385282
1645747322435.0,37.421041487759226,-122.17704833464943
1645747323436.0,37.42106437923118,-122.17706483675336
1645747324435.0,37.4210951303975,-122.17710211519771
1645747325436.0,37.42114924938696,-122.177102237925
1645747326435.0,37.42120171278264,-122.17709402095154
1645747327436.0,37.42120289833017,-122.17710837080233
1645747328435.0,37.42122047430931,-122.17713312309552
1645747329437.0,37.42120913166876,-122.17717304728237
1645747330435.0,37.42123532279571,-122.1771960250989
1645747331436.0,37.42125195618787,-122.17721481547495
1645747332435.0,37.421279363851205,-122.17722047920869
1645747333437.0,37.421268643039745,-122.17724195224132
1645747334436.0,37.42128917120628,-122.1772525541958
1645747335435.0,37.421302801593406,-122.177250442138
1645747336436.0,37.42130861902747,-122.17726046580398
1645747337435.0,37.421352789694595,-122.17726296483869
1645747338436.0,37.421425519789494,-122.17725111773778
1645747339436.0,37.42148530417424,-122.17724900159708
1645747340437.0,37.421527093949784,-122.17723393552406
1645747341435.0,37.42156047258488,-122.17723046864403
1645747342436.0,37.42160131007027,-122.17722176231005
1645747343436.0,37.42163307712599,-122.17723077886728
1645747344437.0,37.42167022816952,-122.17723345694533
1645747345436.0,37.42170555285984,-122.17722698590437
1645747346435.0,37.42173545528799,-122.17724079898193
1645747347436.0,37.42177186148119,-122.17724031276295
1645747348435.0,37.42180080706275,-122.17724344995868
1645747349436.0,37.42184426208686,-122.1772376817743
1645747350435.0,37.421876470783296,-122.1772217949282
1645747351437.0,37.42190530930361,-122.1772191577388
1645747352435.0,37.42192911650303,-122.17721092137717
1645747353437.0,37.42197040241868,-122.17721039458827
1645747354436.0,37.42201201175913,-122.17721307340028
1645747355437.0,37.422033134179856,-122.1771980056482
1645747356436.0,37.42205332574705,-122.17718450709438
1645747357435.0,37.42207254240952,-122.17717994649253
1645747358436.0,37.422079380658154,-122.17714865337103
1645747359435.0,37.42211426458351,-122.17712555483203
1645747360436.0,37.422132122230316,-122.17710514151678
1645747361435.0,37.422150896694816,-122.17709188176777
1645747362436.0,37.422173960785024,-122.17709719437164
1645747363435.0,37.42222779385858,-122.17708493284671
1645747364437.0,37.42224787460668,-122.17707142088102
1645747365435.0,37.42227481126288,-122.17710191938247
1645747366437.0,37.422301460664215,-122.1771053298463
1645747367436.0,37.422333117424266,-122.17711762224735
1645747368435.0,37.42235365883166,-122.1771418643047
1645747369436.0,37.422361890940714,-122.17710960421658
1645747370435.0,37.422393753231304,-122.17708088911371
1645747371437.0,37.42241974707831,-122.17709105019799
1645747372435.0,37.4224583870055,-122.17708289786435
1645747373436.0,37.42250490893299,-122.17709975740432
1645747374435.0,37.42255716571274,-122.177159967311
1645747375437.0,37.42259781722498,-122.17712504178807
1645747376435.0,37.422630956522646,-122.17711969417785
1645747377437.0,37.42265969216553,-122.17714743440426
1645747378436.0,37.42267416020327,-122.17713686842333
1645747379435.0,37.422721948343835,-122.17715160005466
1645747380436.0,37.42277508635929,-122.17716214927052
1645747381435.0,37.422798829956214,-122.17715329485102
1645747382436.0,37.42281150473672,-122.17717755097448
1645747383435.0,37.42285035116812,-122.1771718346443
1645747384437.0,37.42287371182313,-122.17717378114112
1645747385435.0,37.422911117843285,-122.17719427012446
1645747386435.0,37.4229397416663,-122.17717556048129
1645747387435.0,37.422976766837785,-122.17717650288016
1645747388435.0,37.42298704029727,-122.17717777850653
1645747389436.0,37.42301620491212,-122.17716076455116
1645747390435.0,37.42304365846347,-122.17714784759079
1645747391436.0,37.42308345518909,-122.17713812089117
1645747392435.0,37.42313141081417,-122.1771301424528
1645747393437.0,37.42317495138683,-122.17712539927287
1645747394436.0,37.42319369583453,-122.17716122438387
1645747395436.0,37.42322619383482,-122.17716725605317
1645747396436.0,37.42325979837578,-122.17715769715149
1645747397435.0,37.42327192070031,-122.1771489026825
1645747398435.0,37.42332394028919,-122.17716118310109
1645747399435.0,37.423345943807526,-122.17718028258572
1645747400436.0,37.42339215415847,-122.17721310034665
1645747401435.0,37.42341979542179,-122.17721448789538
1645747402436.0,37.42344580199789,-122.1772270061136
1645747403435.0,37.423468189651544,-122.17720232600422
1645747404436.0,37.423507167020574,-122.17717990296948
