UNIX Epoch timestamp-utc,x,y
1645747244436.0,-2.12445846217226,-9.25175461373615
1645747245435.0,-2.1197244766686376,-9.246559549386374
1645747246437.0,-7.319346699378366,-19.6240292444904
1645747247435.0,-16.89565684788788,-26.67629197306533
1645747248436.0,-18.503982467330808,-31.632486355651164
1645747249435.0,-12.704375507009026,-31.371907040777113
1645747250435.0,-12.856178827269625,-25.785217094828393
1645747251436.0,-15.090127210964276,-22.630021694978577
1645747252435.0,-18.072798381027162,-26.80317129450852
1645747253436.0,-20.149221761244917,-24.421688011396682
1645747254435.0,-24.72214184820846,-28.714686169166757
1645747255436.0,-21.147710415615595,-28.55233039525969
1645747256435.0,-18.38937800733067,-25.15518204967092
1645747257436.0,-18.610653030707986,-22.34755843713046
1645747258435.0,-20.08062664841962,-21.868728755027284
1645747259437.0,-22.032908323220994,-22.797544201136436
1645747260436.0,-22.839890615005185,-23.37151400493788
1645747261436.0,-21.81919601853818,-21.616785508329748
1645747262436.0,-18.069425372294983,-21.346182558052977
1645747263437.0,-15.238256190424657,-21.14119131976783
1645747264435.0,-13.300215873543127,-13.120084622994462
1645747265435.0,-12.076033690671512,-10.72553696127523
1645747266436.0,-13.242304172270012,-11.766288712310354
1645747267438.0,-13.80415043489678,-10.332312520458238
1645747268436.0,-14.920656372060767,-12.005483404729787
1645747269435.0,-17.398420607943876,-11.70585593273443
1645747270437.0,-21.459523955550363,-12.834910966344447
1645747271435.0,-26.78816643037787,-11.699447755782703
1645747272435.0,-31.819675789809125,-12.306522715278255
1645747273435.0,-39.503210502435806,-10.857847379009188
1645747274437.0,-44.39090682353893,-11.733780965881245
1645747275436.0,-47.662034533160494,-12.32253923619558
1645747276435.0,-52.81428968927922,-13.61947443031777
1645747277436.0,-59.12132317793749,-18.927315475266006
1645747278437.0,-65.14650701387279,-15.71508467366715
1645747279436.0,-67.53461801761425,-11.248350625958652
1645747280435.0,-75.23565593905063,-12.131848740615522
1645747281436.0,-78.92322315722912,-14.91220021177138
1645747282436.0,-83.52641961177513,-15.79847713997025
1645747283436.0,-86.74433120087868,-15.581537525471358
1645747284435.0,-93.73311766159036,-15.098646246503236
1645747285437.0,-94.74535571783319,-10.010970282059233
1645747286435.0,-97.71912612847828,-7.699139098748848
1645747287437.0,-98.93487284569629,-4.003593642814193
1645747288436.0,-100.0048006976133,-0.37154843132749865
1645747289438.0,-104.03109818317041,1.0458836636606301
1645747290436.0,-105.68631352361201,2.850497217362788
1645747291435.0,-109.4115551441132,5.715761697424837
1645747292436.0,-110.94708835515686,9.66824859896712
1645747293435.0,-114.7651654188974,12.987260181646727
1645747294436.0,-116.72593885012975,14.811421667999713
1645747295436.0,-118.69686616190415,12.082062807236012
1645747296436.0,-121.4183631171866,15.440019279548531
1645747297436.0,-125.92608982988646,14.456072795271028
1645747298437.0,-127.98917693384611,15.235390294094326
1645747299436.0,-128.27817388949876,21.060687070028713
1645747300435.0,-131.5981752070243,24.735985530263328
1645747301436.0,-133.63193253392632,28.598108249882518
1645747302435.0,-136.23273031058383,33.22921353067041
1645747303436.0,-138.7827158047787,33.8309688030419
1645747304435.0,-142.9993346478203,35.34124410068698
1645747305436.0,-146.6024896837616,36.78403713967456
1645747306435.0,-149.84830134700803,37.23978226609256
1645747307437.0,-151.95771348182078,42.733569662155425
1645747308435.0,-153.06016722386192,46.94688682066019
1645747309437.0,-153.5867026052174,52.15041499496845
1645747310436.0,-153.91990842367386,55.36243401384472
1645747311436.0,-153.66739210748113,57.974811935530376
1645747312436.0,-156.494442858409,62.60110703261976
1645747313437.0,-157.75969552247346,66.26503870460475
1645747314436.0,-160.71783316053092,64.24805082521065
1645747315435.0,-166.46802323013853,60.751333841003856
1645747316436.0,-174.51732670559144,57.54203916704865
1645747317435.0,-178.85674979163556,56.50855618596263
1645747318436.0,-182.47113653173162,58.94310407735526
1645747319435.0,-188.32420355813457,59.996117661915
1645747320437.0,-195.00318023078668,57.55994442642322
1645747321435.0,-198.01180283520242,57.67537156106112
1645747322435.0,-200.2925331026472,60.21532335388475
1645747323436.0,-203.34518796909498,59.1771512915259
1645747324435.0,-205.22998156003166,61.15192442327874
1645747325436.0,-210.75007447778836,63.836902341932245
1645747326435.0,-210.33319653163045,68.86266348787035
1645747327436.0,-208.6120568557341,73.86350713731775
1645747328435.0,-210.44613326798202,74.20290759883807
1645747329437.0,-214.320721370215,76.49452023154515
1645747330435.0,-219.5655172948068,76.01518024866387
1645747331436.0,-222.9919209229867,78.93383927567015
1645747332435.0,-225.97892415922095,80.8463948354221
1645747333437.0,-226.8716581575395,83.75390020373737
1645747334436.0,-229.3939479839914,83.16915560927765
1645747335435.0,-230.7182130645939,85.43743663698172
1645747336436.0,-230.21726510802787,86.776040642477
1645747337435.0,-231.31400183627287,87.66428924039877
1645747338436.0,-232.39223818476202,92.37246444786817
1645747339436.0,-231.08818162041848,99.59933088369971
1645747340437.0,-231.65769911035036,106.49652006150457
1645747341435.0,-229.73618220209028,111.4116785445968
1645747342436.0,-229.1757801685782,115.58872051218074
1645747343436.0,-228.25239401554484,121.06354150584666
1645747344437.0,-229.3295758720174,125.99641131564158
1645747345436.0,-229.47577623596695,131.19972568165284
1645747346435.0,-228.37621117833433,136.0518855460039
1645747347436.0,-230.03159846475606,140.6689058150673
1645747348435.0,-229.85349373623308,145.4981457174893
1645747349436.0,-230.384630401954,149.78792726614222
1645747350435.0,-229.48939489251458,155.90154307690554
1645747351437.0,-227.27441298444805,160.2801043653425
1645747352435.0,-226.53042830464045,164.4264570130196
1645747353437.0,-224.61534919528992,167.41050936634676
1645747354436.0,-223.5423539709004,172.75200498406812
1645747355437.0,-222.9722154058258,178.04115584585523
1645747356436.0,-220.50196095373127,180.46191096161957
1645747357435.0,-218.10457799347452,182.477865818072
1645747358436.0,-217.06791963968024,184.27151160268875
1645747359435.0,-213.0687082274521,184.48011462108968
1645747360436.0,-209.35059204543597,188.20068322156706
1645747361435.0,-206.34061734420328,189.86302783631047
1645747362436.0,-203.9398241046493,191.50492477534706
1645747363435.0,-203.7252717335051,193.30557035876632
1645747364437.0,-200.76443882617787,199.22910856419483
1645747365435.0,-198.91985561208557,200.99591331425137
1645747366437.0,-202.4188525515884,202.900281384905
1645747367436.0,-202.88312074021482,205.40961465325125
1645747368435.0,-204.4640191668482,208.72183522947117
1645747369436.0,-207.64406137749287,210.48477631557788
1645747370435.0,-204.25617476837493,211.07574763877238
1645747371437.0,-200.93225139545706,214.88899374229788
1645747372435.0,-202.1416123620533,217.81572751585597
1645747373436.0,-201.11007326015837,222.55063984001438
1645747374435.0,-202.61922605309408,227.9786368044433
1645747375437.0,-209.62511018672404,233.89758178870682
1645747376435.0,-206.4258605280317,239.4070283515939
1645747377437.0,-206.16669253677975,243.56287153084784
1645747378436.0,-209.48858448124787,246.89587714191177
1645747379435.0,-208.90590279094562,248.5330729109419
1645747380436.0,-210.94143501916992,254.3060416702434
1645747381435.0,-212.5122572204335,260.8836759549652
1645747382436.0,-211.86625330263212,263.50413764368966
1645747383435.0,-214.91379749901066,264.4231817294782
1645747384437.0,-214.4230490734668,269.03984065491613
1645747385435.0,-214.76841527999602,271.33227752951785
1645747386435.0,-217.41502673756085,275.6898272083058
1645747387435.0,-215.5847682094797,278.9032264456851
1645747388435.0,-215.50232280620654,283.3683674430715
1645747389436.0,-215.64266052748133,283.8890924102067
1645747390435.0,-213.65336741107478,287.2709783313772
1645747391436.0,-211.74114584864458,290.2950788048456
1645747392435.0,-209.86780739418685,294.90136723303436
1645747393437.0,-208.29206356778914,300.60226260897724
1645747394436.0,-207.3371163823671,305.4912007116758
1645747395436.0,-211.52536630142342,306.69692392708157
1645747396436.0,-212.07281376401755,310.3143801375397
1645747397435.0,-211.13527443246022,314.1741173823415
1645747398435.0,-210.2332087324626,315.11817251856945
1645747399435.0,-211.24096327163937,321.2874862660405
1645747400436.0,-213.62110365849995,323.3694676916939
1645747401435.0,-217.69503093394243,328.72532553824306
1645747402436.0,-218.45180693952358,331.8427058465543
1645747403435.0,-220.2474774459565,334.7719180247642
1645747404436.0,-218.02707413170765,337.12804346585
1645747405435.0,-215.68188425385563,341.6403619620597
1645747406437.0,-216.80755859291725,346.82294571139965
1645747407435.0,-216.44163495774595,351.05868660153163
1645747408437.0,-215.27244361328954,352.80109412183674
1645747409435.0,-210.5650231539216,356.7553114495474
1645747410437.0,-210.01827191232195,360.98638936820885
1645747411436.0,-209.86708755682645,363.2440697044058
1645747412435.0,-212.02936163182656,366.6112539687007
1645747413436.0,-213.16868653820922,368.9052388725909
1645747414435.0,-211.9034233392382,373.6532580342728
1645747415437.0,-210.87559229163148,377.2749566429492
1645747416435.0,-212.77372117556962,378.718465299843
1645747417437.0,-209.9345701441829,380.94023789721626
1645747418436.0,-206.7545436184368,386.0201902652978
1645747419437.0,-205.3877819633301,387.8206832453883
1645747420436.0,-205.33534491321268,391.0820097478995
1645747421435.0,-204.7444903292847,392.62411450737545
1645747422436.0,-203.8172597554183,395.0655900088164
1645747423435.0,-204.22862686243317,396.7036500248106
1645747424436.0,-201.5284430665633,401.4747424443751
1645747425435.0,-197.84567356466175,403.2279172221112
1645747426436.0,-196.15474591784726,406.01818262449007
1645747427436.0,-196.708444788447,408.86530514397873
1645747428437.0,-195.33210841784077,410.1971536710283
1645747429436.0,-195.14909891934968,411.14328288789426
1645747430437.0,-193.02271239501843,411.57832509890903
1645747431436.0,-191.27250623192535,413.9216533279398
1645747432435.0,-190.4101354784799,413.5230836750974
1645747433436.0,-186.35104122596618,415.87563671199536
1645747434435.0,-182.4884269883832,416.7180879094053
1645747435437.0,-178.3388495751337,419.1168490556547
1645747436435.0,-179.16439388263558,423.1828168411701
1645747437436.0,-175.82900433569398,425.67324338866433
1645747438435.0,-172.45568086821055,428.5723163918179
1645747439437.0,-169.0074335165474,430.77709744750337
1645747440436.0,-163.206228676689,433.7474446672804
1645747441435.0,-158.4170860335189,437.1454077577744
1645747442436.0,-149.3695732463973,440.5950564466424
1645747443435.0,-146.9135920406763,439.3019638007299
1645747444436.0,-143.0140905868804,442.25769682620853
1645747445435.0,-145.2953778843046,443.0865826159761
1645747446437.0,-146.69819897560757,447.4418793463915
1645747447435.0,-147.20911703478856,447.77040082694543
1645747448437.0,-146.47427023896486,446.6025230512224
1645747449435.0,-143.85986153617,447.2730566791543
1645747450437.0,-142.69298169576967,453.4781713835045
1645747451436.0,-137.8372112361312,452.1287870960984
1645747452435.0,-134.55636039135015,455.2585507162645
1645747453436.0,-136.18473039025352,460.7266548500316
1645747454435.0,-131.403262922095,458.17675524728384
1645747455436.0,-128.13232301489768,457.1743236357436
1645747456435.0,-121.40416309452803,456.3932694196413
1645747457436.0,-119.73912993316874,453.63819463080455
1645747458436.0,-116.88320383373967,454.60177472471054
1645747459437.0,-113.87515126422782,456.4930599614891
1645747460436.0,-104.17357265503202,455.1325239136506
1645747461437.0,-105.30193740146916,458.85811316399736
1645747462436.0,-100.72087109838031,454.4710981654696
1645747463435.0,-94.0601767925296,454.6609636317399
1645747464436.0,-90.84750942889303,456.2531221155404
1645747465435.0,-90.50756832118448,454.9315321310791
1645747466436.0,-90.01552737456272,452.90433039857663
1645747467435.0,-87.97866355167858,449.2834444865985
1645747468436.0,-80.3694977168599,446.0398522344522
1645747469436.0,-80.8688638459367,444.80529929274206
1645747470437.0,-76.73080704039825,443.4630643103385
1645747471436.0,-72.87203317629118,441.66455176350456
1645747472437.0,-70.52669613075082,440.53141962881057
1645747473436.0,-67.85848274638961,439.41158508260025
1645747474435.0,-65.69087380115138,437.93473282152075
1645747475436.0,-61.109144874990925,436.79164030495815
1645747476436.0,-58.30627365543059,437.6924709339117
1645747477436.0,-55.26988547006506,434.14872258794037
1645747478436.0,-49.141046813809595,429.31632072279126
1645747479437.0,-47.27999384197399,426.8424050623695
1645747480435.0,-43.79573695696397,422.6496287807704
1645747481437.0,-40.60016369348114,422.38725432389805
1645747482436.0,-38.25832627749142,422.3994574747136
1645747483435.0,-36.672351061392774,421.85786669578096
1645747484436.0,-32.11887134209644,418.536156419532
1645747485435.0,-25.92035567286981,419.64572979299595
1645747486437.0,-25.63789594440281,415.2987585445941
1645747487435.0,-22.028571096259157,415.95298464113006
1645747488437.0,-18.332905196983074,414.92982873049897
1645747489435.0,-14.473939041010908,410.6377435473252
1645747490435.0,-11.871673814157775,405.92014014323104
1645747491436.0,-8.208168113075429,404.07019897971895
1645747492437.0,-5.937913336248062,403.0129273709027
1645747493436.0,-4.543478567713197,400.2147424213113
1645747494435.0,-3.663186507392456,399.29105159849814
1645747495436.0,1.9654413725355153,398.1709712092311
1645747496435.0,3.8734365636658823,393.0618994759444
1645747497437.0,7.55170363023399,389.5909375099326
1645747498435.0,7.926473521809448,388.88391482645335
1645747499437.0,9.270084592823531,386.7411154331421
1645747500436.0,13.985913174301048,384.9141616611628
1645747501435.0,17.91882912701593,383.1845600736544
1645747502436.0,18.80695191529594,381.7307113234964
1645747503435.0,19.859226429943327,380.9917203767237
1645747504436.0,24.18725297005887,376.5799082561083
1645747505435.0,22.523642095801314,375.7427871205228
1645747506437.0,27.341375493633834,373.4941706431391
1645747507435.0,24.6758946083205,373.4290214111864
1645747508437.0,23.249567804540888,371.5881887222867
1645747509435.0,28.63192476751819,370.1650393955405
1645747510437.0,30.151529123410757,369.44093298526707
1645747511436.0,35.80400421184477,368.04921063745667
1645747512435.0,36.89838231961976,367.9897006383179
1645747513436.0,35.78393173920229,367.18333631662296
1645747514435.0,34.61661889309054,366.74927849994424
1645747515437.0,40.16278136449911,362.8930926642257
1645747516435.0,43.377714790056814,361.5182468534571
1645747517436.0,45.12388214675822,358.55498847561785
1645747518435.0,48.7377445263676,355.97841596109447
1645747519436.0,51.90829440910355,352.4467883166868
1645747520436.0,56.65604992705698,350.10650513684203
1645747521435.0,61.117992395077046,346.0704687440556
1645747522436.0,64.09696241071543,345.38227919157936
1645747523438.0,66.36035744608304,344.8253141257012
1645747524436.0,70.62286331446072,342.6957144006021
1645747525436.0,75.83308987073741,341.4333270817483
1645747526437.0,82.03437968669274,340.68847261300994
1645747527436.0,84.70557220696959,339.81335732406956
1645747528435.0,87.21145817618536,336.87474130154266
1645747529435.0,90.15155904450044,336.2332078214656
1645747530437.0,92.49579883328364,334.7471503210662
1645747531436.0,97.51245341468817,330.11395197706213
1645747532435.0,100.87984476193834,327.0865660538101
1645747533436.0,106.0943170950912,324.7414821503536
1645747534435.0,109.6523085016135,327.17399788015706
1645747535437.0,108.02648762307741,325.26688607022584
1645747536435.0,112.80982541216629,321.5351005440609
1645747537437.0,117.66846229964652,320.00567710186715
1645747538436.0,118.66828314782363,315.5938739696434
1645747539437.0,119.6293347890932,315.58340018066554
1645747540436.0,121.08351149407464,311.46069689812634
1645747541435.0,123.99362464328917,309.39082520693995
1645747542436.0,127.21004780730009,309.5481940849855
1645747543435.0,131.18980298041825,308.9341432210614
1645747544436.0,134.5077183032515,305.94087060243066
1645747545436.0,136.14685698180762,303.97820243564195
1645747546436.0,140.31440674155655,303.62126390345225
1645747547436.0,143.5747042187801,299.2802052730797
1645747548435.0,148.12073735868802,295.74323202707075
1645747549435.0,150.83141162876063,290.4671723288401
1645747550435.0,151.57534928452492,288.71319820292314
1645747551436.0,152.31691089826757,288.4369573261971
1645747552435.0,155.57621993789306,286.3267257768194
1645747553436.0,156.79916182162557,284.9730773469999
1645747554435.0,158.00136244443948,282.2966505384502
1645747555437.0,157.71073315888347,277.6362145755754
1645747556436.0,160.6245319298321,271.79269330906016
1645747557437.0,162.2910226073081,268.8172504990981
1645747558436.0,161.25177743171378,266.16260470606795
1645747559435.0,161.24228855313294,260.04441089245887
1645747560436.0,160.4320763063901,259.43075189948365
1645747561435.0,156.07058390833322,255.26865961622008
1645747562436.0,153.1979337810631,252.42790000989083
1645747563435.0,154.3838337216067,248.3060362472535
1645747564437.0,155.18506384534592,249.0003490487021
1645747565436.0,156.08008949207763,251.72872457573354
1645747566435.0,158.53235386204,248.72098550719136
1645747567435.0,158.7561332642104,247.80000737999856
1645747568435.0,160.6362963731715,243.63403252721338
1645747569436.0,162.4875738005167,239.87401340353478
1645747570435.0,163.17153143245858,237.86971615097727
1645747571436.0,162.99184725600003,235.7927179257698
1645747572435.0,163.66079859150454,233.4159685935313
1645747573437.0,163.85833496419266,230.66785921114666
1645747574436.0,160.7282809654921,225.73678987141295
1645747575435.0,158.70819407624057,223.05873975364028
1645747576435.0,156.7134775541083,218.1795325709664
1645747577435.0,154.10695668318118,216.76023023965533
1645747578437.0,150.78825445291542,212.9633692633738
1645747579435.0,146.77186461800034,206.97173857287532
1645747580437.0,144.41212146413417,204.02443965450846
1645747581435.0,142.99267381908845,202.33838925075193
1645747582437.0,142.49108022519883,198.00564277062483
1645747583436.0,139.63941284355306,194.85192948795174
1645747584435.0,136.9113197316512,189.33657989742116
1645747585436.0,135.9457672831334,185.6645332284941
1645747586435.0,132.01722770926733,183.38824037030864
1645747587436.0,132.11859491914387,181.10639270155897
1645747588435.0,134.9156704725493,173.68350962375604
1645747589437.0,135.83093815026876,169.64628088399922
1645747590435.0,136.63874579279866,165.3960211005643
1645747591435.0,137.77412304325847,162.0824764934647
1645747592436.0,138.41619915595442,160.72030306964893
1645747593435.0,136.46570331569876,155.35407771835403
1645747594436.0,133.54419503337934,152.57138384009335
1645747595435.0,133.3686324903025,151.82840166730963
1645747596436.0,133.91223486148272,151.82114440116058
1645747597435.0,132.6644568015051,146.74854093855978
1645747598436.0,132.6990545074207,143.11586501054214
1645747599436.0,132.02691000096522,139.59147251121198
1645747600437.0,133.3998652484164,133.5499300339937
1645747601436.0,136.66609522327624,131.47769774103566
1645747602437.0,136.96651798957643,126.74101629523645
1645747603436.0,137.59749099797358,121.85644819061314
1645747604435.0,143.46373129097802,117.67594824453862
1645747605437.0,145.51341144474847,115.53332375704865
1645747606435.0,148.9075256965905,113.9916697342166
1645747607437.0,145.3230014840604,110.47413430735341
1645747608436.0,142.29196815964613,106.07731554416036
1645747609437.0,149.83227816994406,101.83550638321688
