UNIX Epoch timestamp-utc,lat,lon,alt
1645747391435,37.42310355,-122.1780148,41.06350466
1645747392435,37.42317201,-122.1780046,36.63164262
1645747393435,37.42319499,-122.1780084,55.02480895
1645747394435,37.42312575,-122.1781944,25.61193321
1645747395435,37.42321718,-122.1780852,29.19622132
1645747396435,37.42325711,-122.1780269,42.06336572
1645747397435,37.42320237,-122.1780273,32.20917805
1645747398435,37.42337628,-122.1780958,35.47326964
1645747399435,37.42329777,-122.1781526,28.62546994
1645747400435,37.42341954,-122.1782259,18.34564113
1645747401435,37.42339314,-122.1781312,30.15084442
1645747402435,37.42341589,-122.1781838,25.39096856
1645747403435,37.42342948,-122.1780445,43.60779587
1645747404435,37.42352066,-122.1780299,39.03682174
1645747405435,37.42357134,-122.1781488,29.50846567
1645747406435,37.42358644,-122.1781017,29.9637804
1645747407435,37.42355289,-122.1780654,31.82822657
1645747408435,37.42364398,-122.1779269,56.13234035
1645747409435,37.42368699,-122.1780555,35.39931559
1645747410435,37.42366718,-122.1780755,36.72378222
1645747411435,37.4237308,-122.1781561,23.0479166
1645747412435,37.42372321,-122.1781286,28.8282661
1645747413435,37.42381832,-122.1780477,32.10174246
1645747414435,37.42382169,-122.1780454,34.25376414
1645747415435,37.4237892,-122.1781448,33.33966628
1645747416435,37.42382829,-122.177976,46.45929889
1645747417435,37.42393545,-122.1779414,48.39008849
1645747418435,37.42387355,-122.1779881,40.7710349
1645747419435,37.42393876,-122.17802,30.3923775
1645747420435,37.42391759,-122.1779914,37.54510113
1645747421435,37.42396552,-122.1779663,36.95415561
1645747422435,37.42396516,-122.1780101,37.66795576
1645747423435,37.42407772,-122.1778945,35.22836073
1645747424435,37.42402345,-122.177836,47.44399763
1645747425435,37.4240737,-122.1778775,40.69595983
1645747426435,37.4241008,-122.1779481,34.09505219
1645747427435,37.42407979,-122.1778763,29.30817623
1645747428435,37.42408332,-122.1779008,35.43285265
1645747429435,37.4240794,-122.1778157,40.71615166
1645747430435,37.4241486,-122.1778126,23.64856972
1645747431435,37.42408442,-122.1778283,34.96588497
1645747432435,37.42417254,-122.1776959,42.01342428
1645747433435,37.42414865,-122.1776709,31.68877316
1645747434435,37.4242065,-122.1776291,43.7884785
1645747435435,37.42427631,-122.1777796,22.21072161
1645747436435,37.42425954,-122.1776173,22.20527689
1645747437435,37.4242902,-122.1775883,26.23244152
1645747438435,37.42429007,-122.1775621,38.52716848
1645747439435,37.42433635,-122.177442,39.92434609
1645747440435,37.42437431,-122.1774284,38.01138416
1645747441435,37.42440269,-122.1772275,42.25581278
1645747442435,37.42428971,-122.1773975,39.33115152
1645747443435,37.42442211,-122.1773028,37.03340868
1645747444435,37.4243779,-122.177489,21.80205206
1645747445435,37.42449624,-122.1774542,30.93931529
1645747446435,37.42440453,-122.1774089,24.42915758
1645747447435,37.42437092,-122.1773545,40.63478796
