UNIX Epoch timestamp-utc,x,y
1645747244436.0,-2.12445846217226,-9.25175461373615
1645747245435.0,-2.1197244766686376,-9.246559549386374
1645747246437.0,-8.335682358600819,-21.65077286818647
1645747247435.0,-19.122857346180282,-28.04903957004494
1645747248436.0,-18.22588273849529,-31.900859970394055
1645747249435.0,-7.331737540639563,-28.54242492074264
1645747250435.0,-9.244854763727643,-17.543868278181062
1645747251436.0,-14.643765635011473,-14.170329208109935
1645747252435.0,-20.098315429541792,-27.300557290362836
1645747253436.0,-21.86411887499742,-20.10322723221245
1645747254435.0,-29.96184877310405,-32.590347958377656
1645747255436.0,-13.38158321623666,-27.976537924682486
1645747256435.0,-7.16273049570515,-16.3911576731693
1645747257436.0,-13.22938990047513,-12.145688228001069
1645747258435.0,-20.423883417656903,-17.17081093508929
1645747259437.0,-25.54137113128934,-23.926664884668764
1645747260436.0,-24.414051129903367,-25.690290421723223
1645747261436.0,-18.0465317765377,-18.48370910560186
1645747262436.0,-6.2047285569547315,-19.58286600880512
1645747263437.0,-3.997288879165969,-19.905227456188193
1645747264435.0,-3.4107627337696425,6.143912499366544
1645747265435.0,-4.815218338038095,-0.35455066899071214
1645747266436.0,-9.57139652254003,-5.487738956060501
1645747267438.0,-12.85997038895931,-2.335775683044073
1645747268436.0,-15.771416658161138,-5.795791137618051
1645747269435.0,-22.168852921512777,-5.226230535794662
1645747270437.0,-29.85994399553941,-9.522607729241948
1645747271435.0,-36.275468270555244,-6.512195007560736
1645747272435.0,-40.46467672550303,-9.732748103050783
1645747273435.0,-48.42405408329598,-4.064181451567277
1645747274437.0,-50.55457943908291,-8.944341914919512
1645747275436.0,-50.3370548195925,-10.861789625134548
1645747276435.0,-54.281486217819904,-13.660435360833429
1645747277436.0,-58.43476576149346,-26.528878629836466
1645747278437.0,-68.41881023023062,-11.03070971930831
1645747279436.0,-65.12215806890354,-1.453034851282051
1645747280435.0,-75.50146838971538,-9.120434759016609
1645747281436.0,-75.28351608505865,-17.205982730350605
1645747282436.0,-79.13959934134847,-16.30889825905546
1645747283436.0,-80.96707716590433,-13.425769996880854
1645747284435.0,-91.38288514516259,-8.674599605649028
1645747285437.0,-87.74748419043105,5.848094689221515
1645747286435.0,-89.90548486134588,4.0007211859347
1645747287437.0,-88.22895805236442,9.399775675138734
1645747288436.0,-88.835021724252,12.811415002437187
1645747289438.0,-100.13461851100352,8.507277390462725
1645747290436.0,-98.74281593546064,9.09843216918571
1645747291435.0,-104.26447930470096,12.211841139181292
1645747292436.0,-104.10043679806,19.42116967989312
1645747293435.0,-109.64608067591895,19.629275916678242
1645747294436.0,-111.16134219615597,18.515114137585098
1645747295436.0,-115.52288272170532,5.015343334604434
1645747296436.0,-117.67319623615809,17.102380477167237
1645747297436.0,-123.7179193168886,11.7740576196438
1645747298437.0,-124.85393046784452,14.751652127912047
1645747299436.0,-123.69414516097692,32.70884746448543
1645747300435.0,-127.87473412320318,33.50275481391898
1645747301436.0,-128.66268557771247,37.27572692569382
1645747302435.0,-130.64999048716794,41.85071030082406
1645747303436.0,-135.7973117838738,35.346090576549365
1645747304435.0,-141.85933170222356,34.53571683266186
1645747305436.0,-145.26786827301916,36.222259783177186
1645747306435.0,-147.62938596978614,35.15200466562187
1645747307437.0,-149.00654451886453,52.33354695151643
1645747308435.0,-147.20361902908334,55.33680246809355
1645747309437.0,-144.1359689770738,61.328631110542005
1645747310436.0,-144.37776155957968,61.89304043003001
1645747311436.0,-143.53596699942304,63.35741654514345
1645747312436.0,-153.35118817993188,67.81101114549381
1645747313437.0,-153.37308137160093,70.3675042698492
1645747314436.0,-163.13446772061823,59.71215371226239
1645747315435.0,-170.85501004283134,49.93099420056223
1645747316436.0,-179.83443261038965,47.29405332586586
1645747317435.0,-181.52037856303411,50.84854152519029
1645747318436.0,-184.0007084219698,63.18266262611995
1645747319435.0,-188.6900359160634,64.27262427308551
1645747320437.0,-197.1870507220288,54.32304514090254
1645747321435.0,-195.87120128154618,57.7228502327527
1645747322435.0,-196.11678558776245,65.69247197653083
1645747323436.0,-198.7657269037757,59.568963878806
1645747324435.0,-199.9732601289389,65.57943851157341
1645747325436.0,-207.94417903957438,70.85804207376128
1645747326435.0,-201.30030326487605,82.7644064198701
1645747327436.0,-195.10846264355305,87.41852377063454
1645747328435.0,-202.00496627655826,82.47900214164977
1645747329437.0,-212.0825141040254,82.71879111873548
1645747330435.0,-221.64415138519496,75.72247823817253
1645747331436.0,-223.29905458800604,82.36764650897868
1645747332435.0,-224.56724773683095,84.17221132344605
1645747333437.0,-222.1334368982332,89.91691736696747
1645747334436.0,-226.87353697976155,83.59833018710285
1645747335435.0,-226.56595448861728,88.91873536193705
1645747336436.0,-223.56010715970345,90.63334333872606
1645747337435.0,-225.93920932545925,90.59585162580645
1645747338436.0,-224.11273873557286,101.10810761683737
1645747339436.0,-217.84178462067413,112.12772718682727
1645747340437.0,-221.35096121767734,117.06293590045867
1645747341435.0,-216.45477331934194,119.15358688013364
1645747342436.0,-219.10870092826931,121.11688945631785
1645747343436.0,-219.9948660284587,126.09329374493609
1645747344437.0,-226.61149422126186,128.98502052286113
1645747345436.0,-226.56317324800608,132.98501989926777
1645747346435.0,-223.49888255400174,137.53236360850116
1645747347436.0,-229.8664941435518,139.60929425717524
1645747348435.0,-227.0319607851658,144.3066264092948
1645747349436.0,-227.55719724659684,147.00447279972641
1645747350435.0,-223.30489858047284,153.78554575783616
1645747351437.0,-218.65351266166874,155.57359023689662
1645747352435.0,-220.61370659737946,157.9031915990993
1645747353437.0,-218.45637484667628,158.99692717576374
1645747354436.0,-221.6204459001589,166.30908559947983
1645747355437.0,-223.87651218822327,171.59226293720073
1645747356436.0,-218.5715336981058,171.57810780845713
1645747357435.0,-216.1032358136357,172.23904870004
1645747358436.0,-217.40313620788194,174.29537227150124
1645747359435.0,-207.88139603600237,172.34520606254796
1645747360436.0,-206.4603090196234,180.38550395548756
1645747361435.0,-204.3720654703079,181.21505636917524
1645747362436.0,-203.85958625433148,183.49281507696165
1645747363435.0,-209.03188277364865,187.67327769209416
1645747364437.0,-205.16279959708305,196.72358423663027
1645747365435.0,-202.45105489523428,195.97304721449106
1645747366437.0,-216.50873710557372,200.03103334895957
1645747367436.0,-213.27150918056378,201.85551863797022
1645747368435.0,-214.47571303085454,205.37221786440946
1645747369436.0,-220.60524709022096,205.34356449320856
1645747370435.0,-206.04476062102844,207.69306309481712
1645747371437.0,-199.25969916928184,212.41522925799487
1645747372435.0,-206.65526445225686,215.84917039875307
1645747373436.0,-204.09729372798452,220.9516139600081
1645747374435.0,-210.98989346160738,227.3550911004604
1645747375437.0,-229.7300672035567,232.16946820454453
1645747376435.0,-210.8805142686485,239.95069057166947
1645747377437.0,-209.51844548400413,240.3206139349797
1645747378436.0,-218.90483764096953,242.01754170292898
1645747379435.0,-212.71819403260045,241.58078516989247
1645747380436.0,-216.58744722945508,249.65251752144977
1645747381435.0,-217.47062377224995,257.59292202287577
1645747382436.0,-212.38107655761968,257.58507328270565
1645747383435.0,-221.61055774195947,256.6528566395836
1645747384437.0,-216.35350595003897,263.5226925090082
1645747385435.0,-217.2596919530999,264.50436757787963
1645747386435.0,-224.97777050553142,270.485423490723
1645747387435.0,-215.47402418306228,273.6961377250478
1645747388435.0,-217.08296156564356,277.9708019878403
1645747389436.0,-217.91176286762965,275.54545553821913
1645747390435.0,-212.27013303662562,279.802041799877
1645747391436.0,-210.47915421729056,283.0473850190451
1645747392435.0,-210.88578781919918,289.7502530524361
1645747393437.0,-211.27286593659932,296.96569767982425
1645747394436.0,-211.17669351645583,301.33393001148477
1645747395436.0,-226.72398124051213,299.9340769165334
1645747396436.0,-222.39100435533427,304.22719862744964
1645747397435.0,-215.97316542728905,309.46869798557464
1645747398435.0,-213.2707193790128,307.6634444182995
1645747399435.0,-218.19638988423364,317.76244382598713
1645747400436.0,-223.52923235479108,317.3142583782684
1645747401435.0,-230.65143739476778,323.2389696643577
1645747402436.0,-226.01481918561947,325.98868200095785
1645747403435.0,-227.56430665464103,327.79951511526474
1645747404436.0,-216.28930562781122,330.49680794313144
1645747405435.0,-212.35665177109902,335.72385635672873
1645747406437.0,-220.45290757515292,343.86128808621845
1645747407435.0,-219.38922644789434,346.164351282467
1645747408437.0,-216.09177086138155,345.33307630133817
1645747409435.0,-203.81119310294147,349.1991137757541
1645747410437.0,-210.42211448951866,356.0955525804407
1645747411436.0,-213.37205773554533,356.9275249942199
1645747412435.0,-222.5159772020218,362.3193210117813
1645747413436.0,-223.09606498537588,362.8327504997642
1645747414435.0,-215.9651260056245,369.9282217138774
1645747415437.0,-214.08193214315696,372.1885730168388
1645747416435.0,-220.31748729217205,372.4806853543511
1645747417437.0,-209.2441874487598,373.6848901208539
1645747418436.0,-205.38717956766044,380.3267401346068
1645747419437.0,-205.49815559770428,379.8451634969168
1645747420436.0,-209.54303767259265,385.2471752649367
1645747421435.0,-208.4550830277499,384.98096471527066
1645747422436.0,-206.86999839325168,387.77437513021215
1645747423435.0,-209.64224025733947,389.7889273554048
1645747424436.0,-201.79732287775988,396.391815241633
1645747425435.0,-194.687628430116,395.1325243707075
1645747426436.0,-195.916945417423,399.06369992394633
1645747427436.0,-201.44977474789908,404.25656741507817
1645747428437.0,-198.19233690834204,403.05704920164914
1645747429436.0,-199.2533353823634,403.382986751829
1645747430437.0,-192.86326872852098,402.5167495365326
1645747431436.0,-191.81597064207844,406.7095757716828
1645747432435.0,-190.94491911734968,404.1824488370615
1645747433436.0,-183.6590419734069,407.2123948511789
1645747434435.0,-178.6596989561507,406.7586380306698
1645747435437.0,-175.816754859306,411.7208671807465
1645747436435.0,-184.91195641625416,422.8203949484313
1645747437436.0,-177.6277279502288,421.93841845429665
1645747438435.0,-172.8807571468723,423.83107976542794
1645747439437.0,-169.24200245028274,424.0215001995172
1645747440436.0,-161.11849010874116,425.4484261285467
1645747441435.0,-157.9570635930815,430.3607672375744
1645747442436.0,-145.35501166012625,431.21295260873603
1645747443435.0,-147.87819777530055,424.68078048122555
1645747444436.0,-145.14762984782186,433.79917616665267
1645747445435.0,-153.6327137360373,434.7636530606417
1645747446437.0,-159.77836470907235,444.99625586209214
1645747447435.0,-157.90024860149242,441.47271544626915
1645747448437.0,-153.11817058739433,438.51154133288355
1645747449435.0,-145.07314304802804,438.85817066129425
1645747450437.0,-147.53060855047943,452.83489214585205
1645747451436.0,-133.7918035233598,443.8183992044776
1645747452435.0,-132.93055398320536,449.6030985759381
1645747453436.0,-143.70074144064853,462.13910569028735
1645747454435.0,-129.66008428938332,450.4084383071876
1645747455436.0,-126.38438280370433,447.46084003116897
1645747456435.0,-115.68979766861776,443.481437986645
1645747457436.0,-118.7385612935301,438.55411022268976
1645747458436.0,-116.3980285703352,445.95612847515383
1645747459437.0,-114.56704512138583,452.46440673862287
1645747460436.0,-97.11845352821905,443.8548670736171
1645747461437.0,-108.21818221010379,457.75637887511874
1645747462436.0,-99.84709563193522,443.10094299949037
1645747463435.0,-92.55164826213613,446.4260519144722
1645747464436.0,-93.1458541317496,453.4494443774429
1645747465435.0,-96.43690091821603,450.0694105539579
1645747466436.0,-96.41356363055701,446.30193756325707
1645747467435.0,-92.07731537283463,437.87184257858746
1645747468436.0,-80.06950809241931,435.87143463509983
1645747469436.0,-86.09288614696489,437.2959537694191
1645747470437.0,-79.49293657063146,438.7954661773811
1645747471436.0,-75.23277671915474,436.8823078625573
1645747472437.0,-73.98673902020619,436.93666539140855
1645747473436.0,-71.42290467597921,436.174347189541
1645747474435.0,-69.98087906791127,433.9954132111202
1645747475436.0,-63.66260663737362,433.9085464771964
1645747476436.0,-61.40062377044637,439.05454866871577
1645747477436.0,-57.89743804800239,427.3779245673839
1645747478436.0,-50.73394057972253,419.33886777845095
1645747479437.0,-52.33386818901428,419.060879265252
1645747480435.0,-49.134510935539815,413.9909177794605
1645747481437.0,-43.58625070067408,420.5271652414643
1645747482436.0,-42.70377817214119,423.511170831275
1645747483435.0,-42.26767764276413,422.89765744054694
1645747484436.0,-35.04616339330737,412.4216872182461
1645747485435.0,-25.917675790365283,421.2473656667236
1645747486437.0,-30.828080937738868,408.24227495853114
1645747487435.0,-25.728375114962773,415.3620259711194
1645747488437.0,-21.70127607854175,413.5427443110763
1645747489435.0,-17.505879943489813,401.8915510087381
1645747490435.0,-17.116605684999367,396.2877592159604
1645747491436.0,-10.058307284715116,399.5775675372143
1645747492437.0,-7.0961541382494895,401.9407961468852
1645747493436.0,-6.972153758391628,397.615774325966
1645747494435.0,-5.788225180043662,399.2377476767506
1645747495436.0,6.21300200265054,401.89675969866994
1645747496435.0,5.528334943495905,388.03152793209534
1645747497437.0,9.575744223515812,386.98613465401735
1645747498435.0,7.96407490607931,389.44332894417755
1645747499437.0,9.975659485470846,386.48283134720606
1645747500436.0,20.615062021532893,387.73106474866637
1645747501435.0,24.265889220365146,386.36340391272273
1645747502436.0,22.391129799555234,383.9959253664275
1645747503435.0,23.05011247699232,383.86928907588054
1645747504436.0,28.809106119041783,375.72513300119243
1645747505435.0,21.49647284031864,375.1747323209588
1645747506437.0,34.521664905422824,373.6234016399537
1645747507435.0,23.13067249587516,373.8540727578465
1645747508437.0,20.16714517189847,371.1551858739814
1645747509435.0,37.55185361344099,367.6303268669405
1645747510437.0,35.14431756123318,369.09662596792396
1645747511436.0,47.07139089266944,369.80234923774185
1645747512435.0,44.22569945530167,370.31888612736947
1645747513436.0,39.2186077838808,367.317827383293
1645747514435.0,35.704447401944776,366.28051778282406
1645747515437.0,50.40906573445436,361.00255149915324
1645747516435.0,52.71082318887573,361.24080951609835
1645747517436.0,51.24783418436985,356.1629048474322
1645747518435.0,56.460343557757994,354.9540200291375
1645747519436.0,59.06554866562818,350.63426039006845
1645747520436.0,66.90670863798002,351.29363347838296
1645747521435.0,69.93708117865032,345.91655473393587
1645747522436.0,72.42825308191651,348.7822910231305
1645747523438.0,73.72713382707937,349.66186798451645
1645747524436.0,78.66979240459222,345.99688818034946
1645747525436.0,85.88463020879591,346.1565464768912
1645747526437.0,93.70416495912454,347.45805466767166
1645747527436.0,92.45940826202667,344.8204730398933
1645747528435.0,92.12618767244226,336.1237242368144
1645747529435.0,95.44158402710143,337.37203411615087
1645747530437.0,96.96972649984606,335.2741825757162
1645747531436.0,104.1797059578465,328.42238611756096
1645747532435.0,106.8124872509873,325.76692774396525
1645747533436.0,115.39414172975988,326.0602544990968
1645747534435.0,119.26657877169401,336.301578537392
1645747535437.0,111.31624720197877,329.4847222044274
1645747536435.0,119.69968188450164,319.451057517792
1645747537437.0,126.0315159224291,321.49408360779853
1645747538436.0,121.64501995796162,311.50354870160623
1645747539437.0,122.14693878281862,316.1536624951116
1645747540436.0,122.55326546861542,309.7582813769808
1645747541435.0,129.00610358082287,309.653931643237
1645747542436.0,135.11009296291874,313.7345714161685
1645747543435.0,139.79448905829844,314.5480169304419
1645747544436.0,140.8135284173856,306.57775321200546
1645747545436.0,139.44932134616204,303.8210411774834
1645747546436.0,147.06358278541632,306.4081719583423
1645747547436.0,147.47613214372902,296.84542830245124
1645747548435.0,153.18509987315534,294.45672422009693
1645747549435.0,152.52564935812885,286.4025088059061
1645747550435.0,151.01005108384626,288.00392996416474
1645747551436.0,151.6244698705228,290.7646795632042
1645747552435.0,161.14831398947018,288.7906906285793
1645747553436.0,161.06064386992,287.8572323698959
1645747554435.0,161.3523298175024,284.3160268849115
1645747555437.0,157.46758622230172,276.91368893700036
1645747556436.0,167.2480774023109,269.9035424238112
1645747557437.0,169.76977720205596,270.18687096719
1645747558436.0,164.86798124828272,268.71280075828577
1645747559435.0,166.80369961669658,260.9265835968818
1645747560436.0,165.10412524653924,264.71494379080497
1645747561435.0,156.15427470142836,260.9780895778806
1645747562436.0,156.14076132356348,259.0146152157943
1645747563435.0,165.30162798674468,250.0167443922846
1645747564437.0,166.30618553933417,255.39707526894102
1645747565436.0,167.40212138455917,259.71335261653326
1645747566435.0,173.91218640852247,250.7511396405134
1645747567435.0,169.52333100681997,248.33311285007494
1645747568435.0,170.9994836375118,240.58391085821765
1645747569436.0,172.32604160825449,235.8868420075372
1645747570435.0,169.95945724142794,235.37442046397243
1645747571436.0,167.08074989340602,234.69344547628288
1645747572435.0,169.08290417923223,232.66211759677006
1645747573437.0,169.45934244259186,230.3209586660518
1645747574436.0,160.8261358768332,225.6590122548542
1645747575435.0,160.06995377931747,225.20834667580212
1645747576435.0,160.66857673851382,218.4282977771687
1645747577435.0,156.0863217851025,222.60094399471726
1645747578437.0,153.85644405473087,217.96346479133652
1645747579435.0,151.72597102134304,209.22285158700882
1645747580437.0,150.6143055761052,209.53152086048138
1645747581435.0,151.21074185451218,210.14504139639448
1645747582437.0,155.15227851241323,202.9647978540223
1645747583436.0,148.10802096061525,201.92243569863348
1645747584435.0,145.56781732868606,193.54469920316393
1645747585436.0,146.21857292908246,189.3831855234757
1645747586435.0,136.2805407463644,190.36787441532678
1645747587436.0,142.26530117957986,186.92478280574346
1645747588435.0,154.89638995123025,170.92356715402883
1645747589437.0,152.77002246091888,171.81342002026904
1645747590435.0,151.95839298275678,169.003547704785
1645747591435.0,152.2690894855928,167.92331526048855
1645747592436.0,150.3797282513042,169.07187534136435
1645747593435.0,143.85036453514647,161.90105921516948
1645747594436.0,137.4963159938328,161.73280925514
1645747595435.0,140.00322929019572,162.47035098909151
1645747596436.0,142.03798022338205,162.86318390349422
1645747597435.0,142.81230832789151,148.378634994342
1645747598436.0,144.479980431542,146.07550448168095
1645747599436.0,144.10177085999374,143.15220541284478
1645747600437.0,150.93460405023077,133.62721399641896
1645747601436.0,157.18318954757095,135.39805692690427
1645747602437.0,151.39019384492414,129.0946462862184
1645747603436.0,150.00179258266886,124.55575939917713
1645747604435.0,165.40223820879177,120.52072871973395
1645747605437.0,161.29691258849635,121.07618491591657
1645747606435.0,164.73692275659081,120.92998806201594
1645747607437.0,146.04409007181079,111.85289063994048
1645747608436.0,141.7820373850847,108.44885111187413
1645747609437.0,164.6757106789374,98.13587614096076
1645747610436.0,162.74948349951424,100.59291530893539
