37.41965286,-122.1707381
37.41959082,-122.170891
37.41955,-122.1710048
37.41950308,-122.1711353
37.41946687,-122.1712692
37.41943125,-122.1714062
37.41940023,-122.1715455
37.41935635,-122.1717613
37.41934215,-122.1718792
37.41931675,-122.171997
37.41930096,-122.1721001
37.4192974,-122.1721844
37.4192747,-122.172303
37.41927125,-122.1723972
37.41924702,-122.1725219
37.41922949,-122.1726314
37.41921687,-122.1727397
37.41920635,-122.1728609
37.41919382,-122.1729438
37.41918334,-122.1730517
37.41917734,-122.173156
37.41917619,-122.1732989
37.41917835,-122.1734228
37.41917485,-122.1735335
37.41916325,-122.1737585
37.41916047,-122.1738632
37.41916943,-122.1739647
37.41916754,-122.1740488
37.41917709,-122.1741528
37.41923221,-122.1744764
37.41926061,-122.1746202
37.4192979,-122.1747794
37.41933083,-122.1748995
37.41936789,-122.1750538
37.41938987,-122.1751105
37.41942263,-122.1752028
37.41946545,-122.1752911
37.41951981,-122.1753886
37.41955532,-122.1754533
37.41975067,-122.1756382
37.41983156,-122.1756643
37.41989778,-122.1756776
37.41996213,-122.1757032
37.42001203,-122.1757422
37.42005455,-122.1757956
37.42009429,-122.1758021
37.42014582,-122.1757757
37.42019893,-122.1757565
37.42037206,-122.1756496
37.42038977,-122.1756017
37.42040823,-122.1755591
37.42043751,-122.1755085
37.42044573,-122.1754319
37.42044317,-122.1753772
37.42044489,-122.1753301
37.42045199,-122.1752829
37.4204776,-122.1752522
37.420516,-122.1752146
37.4205628,-122.175161
37.4205884,-122.1751342
37.4206374,-122.1751047
37.4206651,-122.175051
37.4206864,-122.1749947
37.4207077,-122.1749035
37.4207119,-122.174815
37.4207354,-122.1747587
37.4207716,-122.1746836
37.4207972,-122.174638
37.4208398,-122.1745602
37.4209015,-122.1744556
37.4209292,-122.1743912
37.4209569,-122.1743402
37.4210038,-122.1742598
37.4210336,-122.1742008
37.4210805,-122.174123
37.4211359,-122.1740345
37.4211806,-122.1739567
37.4212232,-122.1739084
37.42128302,-122.1738619
37.42132868,-122.1738557
37.42138593,-122.173836
37.42142387,-122.1738212
37.42148151,-122.1738044
37.42153528,-122.1738034
37.42157909,-122.173806
37.42161225,-122.1738156
37.42165113,-122.1738309
37.42169398,-122.1738566
37.42173569,-122.1738783
37.42177285,-122.1738928
37.42182639,-122.173908
37.42186284,-122.1739077
37.42190518,-122.1739084
37.42194819,-122.1739039
37.4219957,-122.1739012
37.42203224,-122.1738959
37.42206249,-122.1738926
37.4221014,-122.1738907
37.4221266,-122.1738941
37.42215974,-122.1738994
37.42221053,-122.1739096
37.42226026,-122.1738997
37.42229602,-122.173898
37.42234147,-122.1738882
37.42238559,-122.1738789
37.42241882,-122.1738557
37.42245171,-122.1738336
37.42248787,-122.173804
37.42251614,-122.1737826
37.42254565,-122.1737593
37.4225732,-122.1737301
37.42259903,-122.1737034
37.42262897,-122.1736779
37.42265248,-122.1736736
37.42268023,-122.1736834
37.42270627,-122.173695
37.42277505,-122.1737239
37.42279913,-122.1737391
37.42282286,-122.1737522
37.42286362,-122.1737666
37.42289674,-122.1737742
37.42294671,-122.1737763
37.42298869,-122.1737864
37.42302958,-122.1737951
37.42307009,-122.1738051
37.42310805,-122.1738186
37.42313081,-122.1738397
37.42315076,-122.1738734
37.4231683,-122.1739118
37.4231942,-122.1739541
37.42323083,-122.1740116
37.42326776,-122.1740647
37.42330009,-122.1741172
37.42332755,-122.1741788
37.42336259,-122.1742536
37.42339117,-122.1743208
37.42341985,-122.1743843
37.4234459,-122.1744337
37.42347862,-122.1745166
37.4235055,-122.1745847
37.42354865,-122.1746733
37.42359519,-122.1747616
37.42363147,-122.174835
37.42367236,-122.1749123
37.42370737,-122.1749874
37.42374906,-122.1750834
37.42378538,-122.1751657
37.42382588,-122.1752407
37.42385894,-122.1753178
37.42388612,-122.1753794
37.4239118,-122.1754449
37.42394736,-122.1755276
37.42397741,-122.175591
37.42401003,-122.1756581
37.42403692,-122.1757165
37.42406168,-122.1757729
37.42409174,-122.1758414
37.42412083,-122.1759031
37.42414601,-122.1759611
37.42417546,-122.1760334
37.42421289,-122.176129
37.42423501,-122.1761916
37.42425713,-122.1762559
37.42428685,-122.1763212
37.42431174,-122.1763908
37.42434095,-122.1764518
37.42437724,-122.1765549
37.42440825,-122.1766396
37.42444223,-122.1767082
37.4244688,-122.1767943
37.42448885,-122.176859
37.42450522,-122.1769128
37.42451272,-122.1769747
37.42452221,-122.1770602
37.42451538,-122.1771106
37.42450098,-122.1771707
37.42447449,-122.1772314
37.42445431,-122.1772731
37.4244285,-122.177317
37.42439692,-122.1773703
37.42436654,-122.177416
37.424333,-122.1774602
37.4242868,-122.1775257
37.42408255,-122.1777952
37.42394811,-122.1779627
37.42388284,-122.1780248
37.42384356,-122.1780499
37.42378458,-122.1780796
37.42373729,-122.1780958
37.42368518,-122.1781163
37.42365043,-122.1781154
37.42358355,-122.1781193
37.4235342,-122.178125
37.42347826,-122.1781313
37.42341405,-122.1781293
37.42341066,-122.1781319
37.42335491,-122.1781307
37.4232663,-122.1781331
37.42316485,-122.1781311
37.4230781,-122.1781311
37.42277565,-122.1781305
37.42256989,-122.1781258
37.42241469,-122.1781159
37.42233964,-122.1781214
37.42224925,-122.1781199
37.42218913,-122.1781234
37.42211204,-122.1781306
37.42204165,-122.1781345
37.42199457,-122.1781412
37.42195032,-122.1781556
37.42190312,-122.1781719
37.42184287,-122.1781863
37.42175014,-122.1782018
37.42166624,-122.17819
37.42161445,-122.1781748
37.42155791,-122.1781527
37.42152179,-122.1781364
37.42148857,-122.1781216
37.42144876,-122.1781085
37.42139883,-122.1781061
37.42134302,-122.1781055
37.42130445,-122.1781034
37.42125222,-122.1781157
37.42122212,-122.1781042
37.42119107,-122.1780823
37.4211595,-122.1780591
37.42114769,-122.1780221
37.42113582,-122.1779843
37.421124,-122.1779315
37.42111034,-122.1778775
37.4211014,-122.1778152
37.42109541,-122.177754
37.42108259,-122.1776985
37.42107246,-122.1776376
37.42104793,-122.1775701
37.42101612,-122.1774949
37.42100148,-122.1774569
37.42098413,-122.1774155
37.42095677,-122.1773662
37.42093041,-122.1773296
37.42084939,-122.1772205
37.42077824,-122.1771231
37.42071456,-122.1770394
37.42067615,-122.176984
37.42063715,-122.1769363
37.42060836,-122.1768906
37.42057812,-122.1768427
37.42053547,-122.1767797
37.42049745,-122.1767365
37.42046585,-122.1767002
37.42044227,-122.1766671
37.42041863,-122.1766202
37.42040419,-122.1765883
37.42039869,-122.1765551
37.42039884,-122.1765189
37.42039456,-122.1764471
37.42038835,-122.1763763
37.42037107,-122.1762385
37.42037019,-122.1761687
37.4203702,-122.1761137
37.42036658,-122.1760244
37.42036024,-122.1759077
37.42035943,-122.1758178
37.42036472,-122.1757726
37.42036531,-122.1757193
37.42037532,-122.1756564
37.42039127,-122.1756212
