37.4313225899959,-122.162579461861,11.905701
37.4313279059905,-122.16257251043,11.905701
37.4313332219852,-122.162565558998,11.905701
37.4313385379799,-122.162558607567,11.905701
37.4313438539745,-122.162551656136,11.905701
37.4313491699692,-122.162544704705,11.905701
37.4313544859638,-122.162537753274,11.905701
37.4313598019585,-122.162530801843,11.905701
37.4313651179532,-122.162523850411,11.905701
37.4313704339478,-122.16251689898,11.905701
37.4313757499425,-122.162509947549,11.905701
37.4313810659372,-122.162502996118,11.905701
37.4313863819318,-122.162496044687,11.905701
37.4313916979265,-122.162489093256,11.905701
37.4313970139211,-122.162482141824,11.905701
37.4314023299158,-122.162475190393,11.905701
37.4314076459105,-122.162468238962,11.905701
37.4314129619051,-122.162461287531,11.905701
37.4314182778998,-122.1624543361,11.905701
37.4314235938945,-122.162447384668,11.905701
37.4314289098891,-122.162440433237,11.905701
37.4314342258838,-122.162433481806,11.905701
37.4314395418784,-122.162426530375,11.905701
37.4314448578731,-122.162419578944,11.905701
37.4314501738678,-122.162412627513,11.905701
37.4314554898624,-122.162405676081,11.905701
37.4314608058571,-122.16239872465,11.905701
37.4314661218518,-122.162391773219,11.905701
37.4314714378464,-122.162384821788,11.905701
37.4314767538411,-122.162377870357,11.905701
37.4314820698357,-122.162370918925,11.905701
37.4314873858304,-122.162363967494,11.905701
37.4314927018251,-122.162357016063,11.905701
37.4314980178197,-122.162350064632,11.905701
37.4315033338144,-122.162343113201,11.905701
37.431508649809,-122.16233616177,11.905701
37.4315139658037,-122.162329210338,11.905701
37.4315192817984,-122.162322258907,11.905701
37.431524597793,-122.162315307476,11.905701
37.4315299137877,-122.162308356045,11.905701
37.4315352297824,-122.162301404614,11.905701
37.431540545777,-122.162294453183,11.905701
37.4315458617717,-122.162287501751,11.905701
37.4315511777663,-122.16228055032,11.905701
37.431556493761,-122.162273598889,11.905701
37.4315618097557,-122.162266647458,11.905701
37.4315671257503,-122.162259696027,11.905701
37.431572441745,-122.162252744595,11.905701
37.4315777577397,-122.162245793164,11.905701
37.4315830737343,-122.162238841733,11.905701
37.431588389729,-122.162231890302,11.905701
37.4315937057236,-122.162224938871,11.905701
37.4315990217183,-122.16221798744,11.905701
37.431604337713,-122.162211036008,11.905701
37.4316096537076,-122.162204084577,11.905701
37.4316149697023,-122.162197133146,11.905701
37.431620285697,-122.162190181715,11.905701
37.4316256016916,-122.162183230284,11.905701
37.4316309176863,-122.162176278853,11.905701
37.4316362336809,-122.162169327421,11.905701
37.4316415496756,-122.16216237599,11.905701
37.4316468656703,-122.162155424559,11.905701
37.4316521816649,-122.162148473128,11.905701
37.4316574976596,-122.162141521697,11.905701
37.4316628136543,-122.162134570265,11.905701
